연월,보험사,상품카테고리,연령대,성별,가입건수,청구건수,경과보험료_원,청구금액_원,손해율(%)
2023-03,해피손해보험,화재,40대,남성,414,6,8996000,7399000,82.2
2023-03,해피손해보험,화재,40대,여성,438,6,9738000,8031000,82.5
2023-03,해피손해보험,화재,50대,남성,487,8,14238000,12266000,86.1
2023-03,해피손해보험,화재,50대,여성,481,7,13893000,11755000,84.6
2023-03,해피손해보험,화재,60대,남성,360,5,14733000,13320000,90.4
2023-03,해피손해보험,화재,60대,여성,381,5,15880000,14271000,89.9
2023-04,정원손해보험,자동차,20대,남성,1271,49,131262000,119918000,91.4
2023-04,정원손해보험,자동차,20대,여성,1051,39,91955000,82032000,89.2
2023-04,정원손해보험,자동차,30대,남성,1676,58,128024000,110697000,86.5
2023-04,정원손해보험,자동차,30대,여성,1374,45,90713000,73932000,81.5
2023-04,정원손해보험,자동차,40대,남성,1529,48,108411000,91534000,84.4
2023-04,정원손해보험,자동차,40대,여성,1338,41,81732000,64975000,79.5
2023-04,정원손해보험,자동차,50대,남성,1192,43,90148000,77761000,86.3
2023-04,정원손해보험,자동차,50대,여성,1026,34,66747000,55940000,83.8
2023-04,해피손해보험,자동차,20대,남성,1430,56,132804000,121103000,91.2
2023-04,해피손해보험,자동차,20대,여성,1206,46,95766000,86653000,90.5
2023-04,해피손해보험,자동차,30대,남성,1790,63,127709000,109999000,86.1
2023-04,해피손해보험,자동차,30대,여성,1600,55,99116000,81728000,82.5
2023-04,해피손해보험,자동차,40대,남성,1758,58,115398000,97513000,84.5
2023-04,해피손해보험,자동차,40대,여성,1399,44,79203000,63672000,80.4
2023-04,해피손해보험,자동차,50대,남성,1290,46,90076000,76710000,85.2
2023-04,해피손해보험,자동차,50대,여성,1080,37,63456000,53638000,84.5
2023-04,조녁생명,어린이,0-1세,남성,492,25,29237000,25899000,88.6
2023-04,조녁생명,어린이,0-1세,여성,472,25,27683000,24151000,87.2
2023-04,조녁생명,어린이,2-5세,남성,862,41,34294000,28604000,83.4
2023-04,조녁생명,어린이,2-5세,여성,814,37,32148000,27116000,84.3
2023-04,조녁생명,어린이,6-10세,남성,992,45,30453000,25404000,83.4
2023-04,조녁생명,어린이,6-10세,여성,923,41,28580000,22951000,80.3
2023-04,조녁생명,어린이,11-15세,남성,769,32,20546000,16424000,79.9
2023-04,조녁생명,어린이,11-15세,여성,690,29,18208000,14865000,81.6
2023-04,미래라이프,어린이,0-1세,남성,568,29,29854000,25297000,84.7
2023-04,미래라이프,어린이,0-1세,여성,539,27,28020000,23253000,83.0
2023-04,미래라이프,어린이,2-5세,남성,1037,47,35542000,28706000,80.8
2023-04,미래라이프,어린이,2-5세,여성,936,43,32884000,26304000,80.0
2023-04,미래라이프,어린이,6-10세,남성,1145,51,31312000,24647000,78.7
2023-04,미래라이프,어린이,6-10세,여성,1060,46,29363000,23274000,79.3
2023-04,미래라이프,어린이,11-15세,남성,815,33,19586000,15203000,77.6
2023-04,미래라이프,어린이,11-15세,여성,786,32,18813000,14581000,77.5
2023-04,정원손해보험,어린이,0-1세,남성,515,27,28623000,23881000,83.4
2023-04,정원손해보험,어린이,0-1세,여성,516,26,28942000,23874000,82.5
2023-04,정원손해보험,어린이,2-5세,남성,950,44,34552000,28100000,81.3
2023-04,정원손해보험,어린이,2-5세,여성,875,41,31575000,25710000,81.4
2023-04,정원손해보험,어린이,6-10세,남성,1066,48,31411000,24798000,78.9
2023-04,정원손해보험,어린이,6-10세,여성,992,44,28760000,22861000,79.5
2023-04,정원손해보험,어린이,11-15세,남성,759,32,18661000,14768000,79.1
2023-04,정원손해보험,어린이,11-15세,여성,744,32,18475000,14331000,77.6
2023-04,해피손해보험,어린이,0-1세,남성,573,30,28590000,24167000,84.5
2023-04,해피손해보험,어린이,0-1세,여성,561,28,28682000,24573000,85.7
2023-04,해피손해보험,어린이,2-5세,남성,1001,45,33407000,27169000,81.3
2023-04,해피손해보험,어린이,2-5세,여성,962,46,32607000,26957000,82.7
2023-04,해피손해보험,어린이,6-10세,남성,1147,52,30993000,24902000,80.3
2023-04,해피손해보험,어린이,6-10세,여성,1118,48,30129000,24447000,81.1
2023-04,해피손해보험,어린이,11-15세,남성,863,36,20100000,15974000,79.5
2023-04,해피손해보험,어린이,11-15세,여성,789,32,17992000,14199000,78.9
2023-04,조녁생명,실손,20대,남성,1189,36,13389000,10547000,78.8
2023-04,조녁생명,실손,20대,여성,1242,38,14325000,11651000,81.3
2023-04,조녁생명,실손,30대,남성,1380,43,18453000,14859000,80.5
2023-04,조녁생명,실손,30대,여성,1492,50,21373000,17717000,82.9
2023-04,조녁생명,실손,40대,남성,1306,44,22818000,18919000,82.9
2023-04,조녁생명,실손,40대,여성,1332,45,24483000,21054000,86.0
2023-04,조녁생명,실손,50대,남성,1058,39,23212000,19816000,85.4
2023-04,조녁생명,실손,50대,여성,1119,42,26209000,23587000,90.0
2023-04,조녁생명,실손,60대,남성,715,28,18574000,16747000,90.2
2023-04,조녁생명,실손,60대,여성,716,29,19157000,17577000,91.8
2023-04,미래라이프,실손,20대,남성,1340,39,13240000,9830000,74.2
2023-04,미래라이프,실손,20대,여성,1416,43,14879000,11492000,77.2
2023-04,미래라이프,실손,30대,남성,1514,45,18626000,14693000,78.9
2023-04,미래라이프,실손,30대,여성,1636,52,20611000,16953000,82.3
2023-04,미래라이프,실손,40대,남성,1464,50,23031000,17984000,78.1
2023-04,미래라이프,실손,40대,여성,1483,52,24185000,20095000,83.1
2023-04,미래라이프,실손,50대,남성,1175,41,23060000,19372000,84.0
2023-04,미래라이프,실손,50대,여성,1250,46,25396000,21808000,85.9
2023-04,미래라이프,실손,60대,남성,796,32,18189000,15877000,87.3
2023-04,미래라이프,실손,60대,여성,807,34,19272000,17662000,91.6
2023-04,정원손해보험,실손,20대,남성,1268,38,13429000,10061000,74.9
2023-04,정원손해보험,실손,20대,여성,1296,42,14061000,11127000,79.1
2023-04,정원손해보험,실손,30대,남성,1426,47,17883000,13767000,77.0
2023-04,정원손해보험,실손,30대,여성,1457,49,19113000,15859000,83.0
2023-04,정원손해보험,실손,40대,남성,1308,44,21904000,17403000,79.5
2023-04,정원손해보험,실손,40대,여성,1382,45,23653000,19857000,84.0
2023-04,정원손해보험,실손,50대,남성,1111,40,22606000,19454000,86.1
2023-04,정원손해보험,실손,50대,여성,1141,45,24297000,21026000,86.5
2023-04,정원손해보험,실손,60대,남성,747,31,17894000,15948000,89.1
2023-04,정원손해보험,실손,60대,여성,749,31,18799000,17527000,93.2
2023-04,해피손해보험,실손,20대,남성,1343,41,12752000,9828000,77.1
2023-04,해피손해보험,실손,20대,여성,1470,49,14452000,11500000,79.6
2023-04,해피손해보험,실손,30대,남성,1595,51,18704000,14804000,79.1
2023-04,해피손해보험,실손,30대,여성,1715,56,20859000,16914000,81.1
2023-04,해피손해보험,실손,40대,남성,1434,47,21486000,17132000,79.7
2023-04,해피손해보험,실손,40대,여성,1516,51,23798000,20114000,84.5
2023-04,해피손해보험,실손,50대,남성,1175,42,22674000,19009000,83.8
2023-04,해피손해보험,실손,50대,여성,1262,47,25085000,22112000,88.1
2023-04,해피손해보험,실손,60대,남성,816,33,18521000,16763000,90.5
2023-04,해피손해보험,실손,60대,여성,859,36,20264000,19052000,94.0
2023-04,조녁생명,종신,30대,남성,402,3,40660000,30273000,74.5
2023-04,조녁생명,종신,30대,여성,395,3,37359000,27945000,74.8
2023-04,조녁생명,종신,40대,남성,501,3,79314000,60594000,76.4
2023-04,조녁생명,종신,40대,여성,478,4,70271000,52488000,74.7
2023-04,조녁생명,종신,50대,남성,443,3,96367000,76407000,79.3
2023-04,조녁생명,종신,50대,여성,446,4,88378000,66771000,75.6
2023-04,조녁생명,종신,60대,남성,313,2,88084000,73284000,83.2
2023-04,조녁생명,종신,60대,여성,314,3,84645000,66894000,79.0
2023-04,조녁생명,종신,70대,남성,182,1,60297000,51513000,85.4
2023-04,조녁생명,종신,70대,여성,184,2,57556000,48711000,84.6
2023-04,미래라이프,종신,30대,남성,456,3,40045000,28294000,70.7
2023-04,미래라이프,종신,30대,여성,448,3,36741000,25916000,70.5
2023-04,미래라이프,종신,40대,남성,570,4,81202000,60545000,74.6
2023-04,미래라이프,종신,40대,여성,576,4,74593000,53585000,71.8
2023-04,미래라이프,종신,50대,남성,517,3,97345000,75590000,77.7
2023-04,미래라이프,종신,50대,여성,512,3,91018000,68711000,75.5
2023-04,미래라이프,종신,60대,남성,354,3,88325000,71543000,81.0
2023-04,미래라이프,종신,60대,여성,343,3,81257000,61723000,76.0
2023-04,미래라이프,종신,70대,남성,198,2,59328000,48737000,82.1
2023-04,미래라이프,종신,70대,여성,204,2,55708000,44159000,79.3
2023-04,정원손해보험,화재,30대,남성,252,3,4439000,3609000,81.3
2023-04,정원손해보험,화재,30대,여성,259,3,4688000,3812000,81.3
2023-04,정원손해보험,화재,40대,남성,398,4,9584000,7574000,79.0
2023-04,정원손해보험,화재,40대,여성,396,5,9509000,7764000,81.6
2023-04,정원손해보험,화재,50대,남성,441,5,14062000,11420000,81.2
2023-04,정원손해보험,화재,50대,여성,455,6,14363000,12198000,84.9
2023-04,정원손해보험,화재,60대,남성,326,4,14584000,12626000,86.6
2023-04,정원손해보험,화재,60대,여성,346,5,15535000,13497000,86.9
2023-04,해피손해보험,화재,30대,남성,279,3,4559000,3751000,82.3
2023-04,해피손해보험,화재,30대,여성,292,3,4773000,3828000,80.2
2023-04,해피손해보험,화재,40대,남성,411,5,8832000,7268000,82.3
2023-04,해피손해보험,화재,40대,여성,424,5,9317000,7559000,81.1
2023-04,해피손해보험,화재,50대,남성,490,6,14216000,11961000,84.1
2023-04,해피손해보험,화재,50대,여성,481,6,14120000,11770000,83.4
2023-04,해피손해보험,화재,60대,남성,370,4,15291000,13581000,88.8
2023-04,해피손해보험,화재,60대,여성,384,5,15914000,14332000,90.1
2023-05,정원손해보험,자동차,20대,남성,1289,48,132109000,119836000,90.7
2023-05,정원손해보험,자동차,20대,여성,1086,36,95489000,80955000,84.8
2023-05,정원손해보험,자동차,30대,남성,1659,55,128805000,108380000,84.1
2023-05,정원손해보험,자동차,30대,여성,1443,45,94275000,77959000,82.7
2023-05,정원손해보험,자동차,40대,남성,1503,47,107046000,88385000,82.6
2023-05,정원손해보험,자동차,40대,여성,1318,36,80755000,62148000,77.0
2023-05,정원손해보험,자동차,50대,남성,1164,39,87872000,72924000,83.0
2023-05,정원손해보험,자동차,50대,여성,1040,33,66321000,53828000,81.2
2023-05,해피손해보험,자동차,20대,남성,1422,51,133430000,121094000,90.8
2023-05,해피손해보험,자동차,20대,여성,1221,43,98356000,86745000,88.2
2023-05,해피손해보험,자동차,30대,남성,1818,61,130389000,109047000,83.6
2023-05,해피손해보험,자동차,30대,여성,1581,47,97374000,80599000,82.8
2023-05,해피손해보험,자동차,40대,남성,1768,51,114124000,93446000,81.9
2023-05,해피손해보험,자동차,40대,여성,1459,43,82769000,65100000,78.7
2023-05,해피손해보험,자동차,50대,남성,1307,43,92355000,79904000,86.5
2023-05,해피손해보험,자동차,50대,여성,1117,34,66647000,54955000,82.5
2023-05,조녁생명,어린이,0-1세,남성,521,28,30447000,27448000,90.2
2023-05,조녁생명,어린이,0-1세,여성,495,27,28887000,25405000,87.9
2023-05,조녁생명,어린이,2-5세,남성,891,45,34904000,29695000,85.1
2023-05,조녁생명,어린이,2-5세,여성,835,42,32425000,27276000,84.1
2023-05,조녁생명,어린이,6-10세,남성,972,47,30064000,24949000,83.0
2023-05,조녁생명,어린이,6-10세,여성,943,45,29367000,24851000,84.6
2023-05,조녁생명,어린이,11-15세,남성,744,34,20278000,16963000,83.7
2023-05,조녁생명,어린이,11-15세,여성,696,32,18644000,15497000,83.1
2023-05,미래라이프,어린이,0-1세,남성,566,31,30171000,25620000,84.9
2023-05,미래라이프,어린이,0-1세,여성,559,30,29025000,24566000,84.6
2023-05,미래라이프,어린이,2-5세,남성,1022,50,35003000,29182000,83.4
2023-05,미래라이프,어린이,2-5세,여성,983,50,34102000,27520000,80.7
2023-05,미래라이프,어린이,6-10세,남성,1147,55,32043000,25485000,79.5
2023-05,미래라이프,어린이,6-10세,여성,1074,52,29571000,23532000,79.6
2023-05,미래라이프,어린이,11-15세,남성,816,36,19124000,15057000,78.7
2023-05,미래라이프,어린이,11-15세,여성,780,35,18488000,14559000,78.7
2023-05,정원손해보험,어린이,0-1세,남성,534,30,29377000,25311000,86.2
2023-05,정원손해보험,어린이,0-1세,여성,489,26,27181000,23692000,87.2
2023-05,정원손해보험,어린이,2-5세,남성,966,48,34791000,29012000,83.4
2023-05,정원손해보험,어린이,2-5세,여성,905,44,33522000,27588000,82.3
2023-05,정원손해보험,어린이,6-10세,남성,1017,49,29640000,24844000,83.8
2023-05,정원손해보험,어린이,6-10세,여성,1001,47,29411000,24299000,82.6
2023-05,정원손해보험,어린이,11-15세,남성,758,33,18939000,15445000,81.6
2023-05,정원손해보험,어린이,11-15세,여성,745,34,18797000,14801000,78.7
2023-05,해피손해보험,어린이,0-1세,남성,572,31,29414000,25471000,86.6
2023-05,해피손해보험,어린이,0-1세,여성,560,30,28537000,24876000,87.2
2023-05,해피손해보험,어린이,2-5세,남성,1016,52,33865000,28467000,84.1
2023-05,해피손해보험,어린이,2-5세,여성,979,48,33342000,27946000,83.8
2023-05,해피손해보험,어린이,6-10세,남성,1174,57,31865000,26899000,84.4
2023-05,해피손해보험,어린이,6-10세,여성,1074,52,28407000,23129000,81.4
2023-05,해피손해보험,어린이,11-15세,남성,866,38,19638000,16385000,83.4
2023-05,해피손해보험,어린이,11-15세,여성,832,36,19439000,15638000,80.4
2023-05,조녁생명,실손,20대,남성,1203,33,13399000,10128000,75.6
2023-05,조녁생명,실손,20대,여성,1205,33,13898000,11038000,79.4
2023-05,조녁생명,실손,30대,남성,1381,39,18727000,14900000,79.6
2023-05,조녁생명,실손,30대,여성,1458,43,20655000,17001000,82.3
2023-05,조녁생명,실손,40대,남성,1304,35,23140000,18708000,80.8
2023-05,조녁생명,실손,40대,여성,1349,40,24493000,19872000,81.1
2023-05,조녁생명,실손,50대,남성,1057,36,23394000,19752000,84.4
2023-05,조녁생명,실손,50대,여성,1120,40,25665000,21981000,85.6
2023-05,조녁생명,실손,60대,남성,719,25,18939000,16571000,87.5
2023-05,조녁생명,실손,60대,여성,757,29,20753000,19227000,92.6
2023-05,미래라이프,실손,20대,남성,1336,36,13302000,9789000,73.6
2023-05,미래라이프,실손,20대,여성,1423,42,14894000,11470000,77.0
2023-05,미래라이프,실손,30대,남성,1520,44,18128000,13853000,76.4
2023-05,미래라이프,실손,30대,여성,1655,47,20592000,16022000,77.8
2023-05,미래라이프,실손,40대,남성,1488,42,23070000,17500000,75.9
2023-05,미래라이프,실손,40대,여성,1497,45,24146000,18881000,78.2
2023-05,미래라이프,실손,50대,남성,1177,39,22867000,18154000,79.4
2023-05,미래라이프,실손,50대,여성,1280,42,25639000,21292000,83.0
2023-05,미래라이프,실손,60대,남성,800,29,18612000,15758000,84.7
2023-05,미래라이프,실손,60대,여성,843,32,20389000,18143000,89.0
2023-05,정원손해보험,실손,20대,남성,1218,31,12780000,9263000,72.5
2023-05,정원손해보험,실손,20대,여성,1289,36,14006000,10597000,75.7
2023-05,정원손해보험,실손,30대,남성,1400,39,17937000,13759000,76.7
2023-05,정원손해보험,실손,30대,여성,1556,44,20857000,16392000,78.6
2023-05,정원손해보험,실손,40대,남성,1322,38,21815000,16988000,77.9
2023-05,정원손해보험,실손,40대,여성,1358,42,22934000,18202000,79.4
2023-05,정원손해보험,실손,50대,남성,1115,35,23475000,19041000,81.1
2023-05,정원손해보험,실손,50대,여성,1178,40,25113000,21543000,85.8
2023-05,정원손해보험,실손,60대,남성,715,26,17265000,15049000,87.2
2023-05,정원손해보험,실손,60대,여성,756,27,18798000,16823000,89.5
2023-05,해피손해보험,실손,20대,남성,1352,35,12858000,9885000,76.9
2023-05,해피손해보험,실손,20대,여성,1445,39,14543000,11148000,76.7
2023-05,해피손해보험,실손,30대,남성,1639,47,19216000,15093000,78.5
2023-05,해피손해보험,실손,30대,여성,1683,49,20202000,16315000,80.8
2023-05,해피손해보험,실손,40대,남성,1460,44,21983000,16947000,77.1
2023-05,해피손해보험,실손,40대,여성,1528,46,24366000,19533000,80.2
2023-05,해피손해보험,실손,50대,남성,1170,39,22521000,18895000,83.9
2023-05,해피손해보험,실손,50대,여성,1298,44,26009000,21937000,84.3
2023-05,해피손해보험,실손,60대,남성,820,29,18633000,16445000,88.3
2023-05,해피손해보험,실손,60대,여성,854,32,19685000,17623000,89.5
